Unnamed: 0,image_path,condition,name,program,program_description,human_description
143,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-163.png,train,5 sided snowflake with a short space and a short line and a short space and a small triangle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 3) $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a short space and a short line and a short space and a small triangle as arms,"['sunburst of 5 short lines with 5 tiny triangles just past the outer ends', 'small space with 5 small lines outside then 5 small triangles outside lines', 'snow flake with 5 small triangles on the outside with 5 small detached lines on the inside', '5 triangles wiht lines pointing inward']"
144,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-50.png,train,7 sided snowflake with a short space and a short line and a short space and a medium semicircle as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a short space and a short line and a short space and a medium semicircle as arms,"['7 medium lines inside of 7 medium half circle s', '7 half circle g1 curve on the outside with 7 short lines in the center around a medium circle', '7 sided snowflake with floating line and semicircle arms']"
145,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-108.png,train,6 sided snowflake with a small 5 gon and a short line as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with a small 5 gon and a short line as arms,"['6 sided snowflake with 6 lines and 5 gon s between those lines', 'a 5 gon with 6 arms and small 5 gon s between the arms', 'flower with hexagon s']"
146,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-184.png,train,a small 9 gon separated by a big space from a small circle,(lambda (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 5) logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))))),a small 9 gon separated by a big space from a small circle,"['a large 9 gon and a small circle', 'vbog octo small circle', '9 gon on left with small circle on right not connected']"
147,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-31.png,train,a small 5 gon separated by a big space from a small 9 gon,(lambda (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 5) logo_ZA $0)) (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) $0)))),a small 5 gon separated by a big space from a small 9 gon,"['hexagon and big gon', 'circlegon pentagon', 'a small 5 gon and a space and a large 9 gon']"
148,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-102.png,train,4 concentric square s_copy_3,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL $4) (logo_DIVA logo_UA 4) $0))) $0)) $0))) $0)),4 concentric square s,"['4 nested small square s', '4 nested box', '4 square s inside each other wifi symbol']"
149,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-169.png,train,8 sided snowflake with a short space and a medium circle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a short space and a medium circle as arms,"['9 looped circle s making 1 giant circle', 'rings of circle']"
150,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-28.png,train,2 concentric circle s,(lambda (logo_forLoop 3 (lambda (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL $3) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL $3) logo_epsA $0))) $0)))) $0)),2 concentric circle s,"['3 nested circle', '2 small circle s nesting', 'circle in circle']"
151,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-170.png,train,6 sided snowflake with a small 7 gon as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with a small 7 gon as arms,"['6 heptagon s arranged in a circle', '6 7 sided medium sized gon s snowflake with thick 5 sided small line in a star shaped in the center', '6 sided snowflake made from interlocking 7 gon s']"
152,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-43.png,train,3 sided snowflake with a short space and a medium square as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 4) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a short space and a medium square as arms,"['3 medium square s arranged in a messy triangle', '3 medium square s with small space in the middle', '3 square s that are not in a line', '3 square s in a triangle formation']"
153,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-197.png,train,7 sided snowflake with a medium triangle as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a medium triangle as arms,"['a 7 section pie with 7 medium dark lines in between sections', '7 gon with lines from center to vertices', '7 lined snowflake design inside of a 7 sided polygon looks like a wheel', '7 spoked wheel']"
154,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-49.png,train,5 small triangle s in a row,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 3) $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),5 small triangle s in a row,"['5 small triangles in a row', 'a teeth shape object']"
155,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-22.png,train,3 concentric square s,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL $4) (logo_DIVA logo_UA 4) $0))) $0)) $0))) $0)),3 concentric square s,"['3 nested square s', '3 nested boxes', '3 square s inside wifi symbol']"
156,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-111.png,train,a small circle connected by a big line to a small semicircle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))))),a small circle connected by a big line to a small semicircle,"['broken paperclip facing upwards', 'flat broken paperclip', 'a small circle connected at the bottom to a line connected to a small semi circle']"
157,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-81.png,train,8 sided snowflake with a short space and a small semicircle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a short space and a small semicircle as arms,"['8 rainbows formed a circle', 'half circle s', 'an 8 sided snowflake with a large space and semi circle s as arms']"
158,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-155.png,train,a small 9 gon connected by a big line to a medium square,(lambda (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 4) $0))) $0)))),a small 9 gon connected by a big line to a medium square,"['sasas', 'nonagon on left connected to square on right by a line']"
159,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-66.png,train,a small 8 gon next to a medium square,(lambda (logo_forLoop 8 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 8) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 4) $0))) $0)))),a small 8 gon next to a medium square,"['8 gon l square r', 'an octagon and then a square right next to it', '8 shape nearby square', 'a large octagon next to a large square']"
160,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-134.png,train,6 sided snowflake with a medium semicircle and a small circle as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with a medium semicircle and a small circle as arms,"['a 6 sided snowflake with a space and a circle and a semi circle for arms', 'circle and attached semic ricle snopwgflkake of 5 sides', '6 eyes']"
161,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-68.png,train,5 sided snowflake with a short line and a small 5 gon as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a short line and a small 5 gon as arms,"['5 sided snowflake with each arm having a line and a 5 gon at the end', 'a sun with 5 5 gon s surrounding it', 'hexagon flower']"
162,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-130.png,train,7 sided snowflake with a short space and a short line and a short space and a small 5 gon as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a short space and a short line and a short space and a small 5 gon as arms,"['7 small lines inside of 7 medium pentagon s', '7 5 gon s snowflake with 7 short lines inside around a circle shape center', '7 sided snowflake with floating line and pentagon arms']"
163,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-85.png,train,4 small semicircle s in a row,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),4 small semicircle s in a row,"['sd', '4 small half circle s in a line facing the left side']"
164,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-151.png,train,5 sided snowflake with a medium semicircle and a small semicircle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a medium semicircle and a small semicircle as arms,"['separated flower', 'interlocking half circle s', '5 sided snow flake with 5 small semi circle s and 5 medium semi circle s as arms']"
165,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-62.png,train,3 sided snowflake with a short space and a small triangle as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a short space and a small triangle as arms,"['3 small triangles in no order', '3 triangles spaced', '3 small triangles overall points north west']"
166,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-26.png,train,a medium triangle separated by a big space from a medium triangle,(lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 5) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)))),a medium triangle separated by a big space from a medium triangle,"['2 spaced triangles', 'a triangle medium space and then another triangle', '2 triangles in distance', '2 large triangles']"
167,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-115.png,train,7 sided snowflake with a short space and a medium triangle as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a short space and a medium triangle as arms,"['asdsd', '7 slices forming a circular formation']"
168,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-199.png,train,6 sided snowflake with 2 short line s as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with 2 short line s as arms,"['a large disconnected 5 sided star with disconnected lines and an invisible circle in the middle', 'art clip']"
169,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-174.png,train,3 sided snowflake with a medium line and a medium 5 gon as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 5) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a medium line and a medium 5 gon as arms,"['a 3 sided snowflake with straight lines and 5 gon s for arms', 'snowflake composed of 3 5 sided gon s ande radiant connecte d lines', '3 pentagon wheel']"
170,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-47.png,train,a small 5 gon next to a small 7 gon,(lambda (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0)))),a small 5 gon next to a small 7 gon,"['a 5 sided gon beside a 7 sided gon', 'small 5 gon next to med 7 gon', 'smallmedium pentagon connected on leftto 7 sided polygon they are touching at 1 point', '5 gon next to 7 gon']"
171,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-193.png,train,3 sided snowflake with a short space and a medium triangle as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a short space and a medium triangle as arms,"['3 medium triangles arranged in a messy triangle', 'small space in between 3 medium triangles', '3 triangles that are not aligned or attached together', '3 triangles spread apart']"
172,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-6.png,train,a small 6 gon,(lambda (logo_forLoop 6 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 6) $0))) $0)),a small 6 gon,"['6 gon', 'small hexagon', 'hexagon', 'medium hexagon']"
173,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-78.png,train,7 sided snowflake with a short line and a small 5 gon as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a short line and a small 5 gon as arms,"['7 sided snowflake with 5 gon s touching each other like a flower', '7 small triangles surrounded by multiple 5 gon s', 'flower triangle hex']"
174,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-120.png,train,5 sided snowflake with a short line and a medium triangle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a short line and a medium triangle as arms,"['snowflake with 5 triangles connected to an axis', '5 medium triangles snowflake on underside outer edge of 5 medium lines in a star shape', '5 sided snowflake with connected line and triangle arms']"
175,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-13.png,train,a medium 9 gon,(lambda (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 9) $0))) $0)),a medium 9 gon,"['a large 9 gon', '9 gon very large', 'a large 9 gon', 'a large 9 gon']"
176,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-95.png,train,5 sided snowflake with a small 5 gon and a small circle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a small 5 gon and a small circle as arms,"['dsd', '5 pentagon s forming a snowflake a small circle intersects each of the pentagon s on 1 of the sides']"
177,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-19.png,train,a big circle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 5) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 5) logo_epsA $0))) $0))),a big circle,"['just a circle', 'a round circle']"
178,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-72.png,train,4 small circle s in a row,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),4 small circle s in a row,"['4 small circle s in a row', '4 circle s spaced', 'audi but not overlapping small circle s small spaces between']"
179,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-141.png,train,8 sided snowflake with a short line and a medium circle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a short line and a medium circle as arms,"['flower', 'circle s made of circle s', 'an 8 sided snowflake with a black center and 8 overlapping circle s as arms']"
180,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-105.png,train,6 sided snowflake with a short line and a small semicircle as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with a short line and a small semicircle as arms,"['line art', '6 candy cane pinwheel']"
181,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-36.png,train,3 sided snowflake with a small 8 gon as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 8 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 8) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a small 8 gon as arms,"['3 slightly overlapping 8 gon s', '3 octagon s forming a clover shape', '3 merged 8 shapes', '3 octagon s connected at 1 point']"
182,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-189.png,train,4 concentric square s_copy_2,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL $4) (logo_DIVA logo_UA 4) $0))) $0)) $0))) $0)),4 concentric square s,"['russian doll square', 'art clip']"
183,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-57.png,train,8 sided snowflake with a small 7 gon as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a small 7 gon as arms,"['a snowflake with 7 sided gon and 8 arms', '8 flake with med 7 gon arms overlapping like flower', 'snowflake pattern 8 lines in center connected to 6 sided polygon creating a 3 d ball illusion', 'flower made up of 7 gon s']"
184,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-164.png,train,4 short line s in a row,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),4 short line s in a row,"['a medium horizontal line', 'medium straihght loine', 'shorter line horizontal']"
185,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-183.png,train,7 sided snowflake with a medium square as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 4) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a medium square as arms,"['a 7 pizza petal flower on a 7 point napkin', 'small black circle with 7 4 gon s connected to ti with large 4 gon around it with large 5 gon underneath flower', 'overlapping square s with 7 triangles in the middle', 'a flower with 7 petals on top of 2 square s']"
186,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-38.png,train,6 sided snowflake with a short space and a small 7 gon as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with a short space and a small 7 gon as arms,"['6 sided snowflake with 7 gon at end of each arm', 'small 5 gon surrounded by 6 7 gon s', 'many octagon flower']"
